Date,Ticker,Close,High,Low,Open,Volume
2015-02-24,SPY,177.95303344726562,178.15467504135864,177.07086910024276,177.37332508151536,72472300
2015-02-24,TSLA,13.607333183288574,13.81933307647705,13.446666717529297,13.81933307647705,99054000
2015-02-25,BND,63.1470832824707,63.16225881696751,63.02570794534918,63.078810740546835,4934600
2015-02-25,SPY,177.8018798828125,178.31437457991478,177.457413501865,177.82708348924876,73061700
2015-02-25,TSLA,13.583999633789062,13.809332847595215,13.505332946777344,13.662667274475098,58642500
2015-02-26,BND,62.97257995605469,63.14705801856859,62.964992191842,63.07119773974654,2187500
2015-02-26,SPY,177.59185791015625,177.86911042665253,176.9785359101463,177.70947902445104,72697900
2015-02-26,TSLA,13.812666893005371,14.072667121887207,13.481332778930664,13.600000381469727,97093500
2015-02-27,BND,63.025691986083984,63.04844949429599,62.911898657254845,62.98775894721789,4094400
2015-02-27,SPY,176.98683166503906,177.75977174967153,176.9364244799135,177.4909163360263,108076000
2015-02-27,TSLA,13.555999755859375,13.903332710266113,13.520000457763672,13.793333053588867,58231500
2015-03-02,BND,62.82199478149414,63.0880274724661,62.806789599679895,63.057622907915345,2476100
2015-03-02,SPY,178.1042938232422,178.1630979510952,177.03729439761855,177.08770159855993,87491400
2015-03-02,TSLA,13.155332565307617,13.555999755859375,13.055333137512207,13.513333320617676,118831500
2015-03-03,BND,62.745967864990234,62.86758028844414,62.73076268763598,62.80677117717917,2648100
2015-03-03,SPY,177.3733367919922,178.15468680342147,176.49958213270352,177.66739586699202,110325800
2015-03-03,TSLA,13.303999900817871,13.349332809448242,13.021332740783691,13.120667457580566,66484500
2015-03-04,BND,62.745967864990234,62.82957894321056,62.715563309357755,62.783969210223816,1425400
2015-03-04,SPY,176.6256103515625,176.8440586438338,175.64263149554804,176.76843502434386,114497200
2015-03-04,TSLA,13.496000289916992,13.501333236694336,13.147333145141602,13.283332824707031,63330000
2015-03-05,BND,62.78402328491211,62.844832448550854,62.708014729904185,62.761221298317835,1340800
2015-03-05,SPY,176.81890869140625,177.10455812363605,176.30641397135193,176.95332365850658,76873000
2015-03-05,TSLA,13.375332832336426,13.746000289916992,13.34333324432373,13.523332595825195,73155000
2015-03-06,BND,62.419151306152344,62.563565754784804,62.35073957862887,62.563565754784804,1580000
2015-03-06,SPY,174.3319854736328,176.38196364313094,173.99592894278243,175.94507989723752,188128000
2015-03-06,TSLA,12.925333023071289,13.383333206176758,12.8100004196167,13.280667304992676,100686000
2015-03-09,BND,62.495140075683594,62.555949192247006,62.464735517401884,62.54074401356789,1982300
2015-03-09,SPY,175.05453491210938,175.4157950755477,174.3740120407127,174.5336433946919,89818900
2015-03-09,TSLA,12.725333213806152,12.965999603271484,12.550000190734863,12.959333419799805,101050500
2015-03-10,BND,62.73842239379883,62.746024989397405,62.65481123945834,62.67001063157419,3766100
2015-03-10,SPY,172.2147979736328,173.75228164128478,172.1727877012354,173.6682739162252,157121300
2015-03-10,TSLA,12.687999725341797,12.899999618530273,12.506667137145996,12.564000129699707,83695500
2015-03-11,BND,62.80680465698242,62.85241441428191,62.7155967405417,62.73839871965188,4829700
2015-03-11,SPY,171.81150817871094,172.65166225293447,171.72748764339508,172.47522425666466,110145700
2015-03-11,TSLA,12.916000366210938,13.078666687011719,12.734000205993652,12.743332862854004,74623500
2015-03-12,BND,62.85238265991211,63.00439964323049,62.82197810343319,62.98920026452913,8421500
2015-03-12,SPY,173.99598693847656,174.06318801125792,172.3996858355268,172.45009304998243,93993500
2015-03-12,TSLA,12.73799991607666,12.963333129882812,12.649999618530273,12.916666984558105,62239500
2015-03-13,BND,62.791568756103516,62.91318117366424,62.76876679025312,62.791568756103516,2114500
2015-03-13,SPY,172.928955078125,174.693271354769,171.87876223974044,173.7187021437481,162410900
2015-03-13,TSLA,12.578666687011719,12.783332824707031,12.48799991607666,12.596667289733887,81514500
2015-03-16,BND,62.91315841674805,62.989172674187884,62.837149958381865,62.951165545467966,1203700
2015-03-16,SPY,175.23934936523438,175.3317668320028,172.95412911399123,173.66826524990518,136099200
2015-03-16,TSLA,13.046667098999023,13.060667037963867,12.653332710266113,12.800000190734863,84432000
2015-03-17,BND,62.96642303466797,62.96642303466797,62.890414506146946,62.920819077371156,1471300
2015-03-17,SPY,174.71853637695312,175.10500026992526,173.8951757324222,174.4916910712362,94510400
2015-03-17,TSLA,12.982000350952148,13.247332572937012,12.929332733154297,13.028667449951172,73411500
2015-03-18,BND,63.354103088378906,63.354103088378906,62.91324530231073,63.03486364291505,5534300
2015-03-18,SPY,176.81890869140625,177.4994317351405,173.59270590595082,174.2396284128448,228808500
2015-03-18,TSLA,13.380666732788086,13.392000198364258,12.87399959564209,12.997332572937012,72313500
2015-03-19,BND,63.16400909423828,63.33123122853908,63.126007754035996,63.31603185227322,1208100
2015-03-19,SPY,176.01226806640625,176.8272184954427,175.61739464946146,176.3987445582131,117917300
2015-03-19,TSLA,13.043333053588867,13.63933277130127,12.968667030334473,13.466667175292969,127128000
2015-03-20,BND,63.33123779296875,63.33884038142734,63.20202278455207,63.20202278455207,1011200
2015-03-20,SPY,177.56597900390625,178.08076135115624,176.7895882776701,176.97524832926604,177715100
2015-03-20,TSLA,13.20533275604248,13.265999794006348,13.041333198547363,13.16333293914795,64042500
2015-03-23,BND,63.361663818359375,63.369266409394164,63.25525074018363,63.361663818359375,1572700
2015-03-23,SPY,177.2199249267578,178.15665933073475,177.2199249267578,177.5743632313762,71784500
2015-03-23,TSLA,13.308667182922363,13.366666793823242,13.164667129516602,13.233332633972168,39474000
2015-03-24,BND,63.46805953979492,63.50606668549716,63.33884452292933,63.3996536364224,2300500
2015-03-24,SPY,176.2241668701172,177.55752482240948,176.15665295607062,177.09338758840312,77805300
2015-03-24,TSLA,13.447999954223633,13.586000442504883,13.316666603088379,13.438667297363281,54748500
2015-03-25,BND,63.36927032470703,63.544089335763715,63.35406514169799,63.544089335763715,1559900
2015-03-25,SPY,173.641845703125,176.67147369877685,173.5996607650153,176.4351813867156,159521700
2015-03-25,TSLA,12.953332901000977,13.239333152770996,12.846667289733887,13.218000411987305,85956000
2015-03-26,BND,63.16400909423828,63.285627300666235,63.10319999102431,63.27802471299567,2342500
2015-03-26,SPY,173.2282257080078,174.15651263917636,172.25772811279384,172.96661745579706,153067200
2015-03-26,TSLA,12.694000244140625,12.986000061035156,12.646666526794434,12.928000450134277,61920000
2015-03-27,BND,63.2248420715332,63.30845317025565,63.18683491790392,63.2248420715332,6542300
2015-03-27,SPY,173.62490844726562,173.80212117298348,172.91601891351377,173.11012621096114,118939000
2015-03-27,TSLA,12.333333015441895,12.619333267211914,12.09333324432373,12.604666709899902,129073500
2015-03-30,BND,63.300865173339844,63.33126974343737,63.24765862543889,63.316070357928005,1634800
2015-03-30,SPY,175.74307250976562,176.04687857636142,174.65444161602278,174.67131043080855,96180400
2015-03-30,TSLA,12.704667091369629,12.816666603088379,12.119999885559082,12.390000343322754,151342500
2015-03-31,BND,63.36927032470703,63.42247686708231,63.270454032382816,63.31606378233176,1996000
2015-03-31,SPY,174.2071990966797,175.61653093808698,174.1481324779222,174.90764137427183,126768700
2015-03-31,TSLA,12.584667205810547,12.917332649230957,12.560667037963867,12.902000427246094,75399000
2015-04-01,BND,63.621421813964844,63.6518961889452,63.49952431404341,63.51476440772995,3132700
2015-04-01,SPY,173.5911407470703,174.1987529740777,172.58689240307308,174.1734368710324,137303600
2015-04-01,TSLA,12.505999565124512,12.819999694824219,12.403332710266113,12.579999923706055,56919000
2015-04-02,BND,63.53763961791992,63.65191710855612,63.51478528227161,63.64429705920847,791200
2015-04-02,SPY,174.2156524658203,174.67135524414928,173.33798454738954,173.5236445733283,86900900
2015-04-02,TSLA,12.733332633972168,12.881999969482422,12.666666984558105,12.682000160217285,75156000
2015-04-06,BND,63.59095001220703,63.69760742275784,63.53000125978001,63.68998737560622,1768800
2015-04-06,SPY,175.38865661621094,175.91187323438007,173.17763116321552,173.3126460835124,114368200
2015-04-06,TSLA,13.539999961853027,13.850000381469727,13.166666984558105,13.199999809265137,186837000
2015-04-07,BND,63.62905502319336,63.64429512142463,63.48430896436293,63.5376376833835,977400
2015-04-07,SPY,174.9244842529297,176.17345902551236,174.8907337464092,175.4139502977024,81236300
2015-04-07,TSLA,13.550000190734863,13.670666694641113,13.409333229064941,13.500666618347168,65218500
2015-04-08,BND,63.58330535888672,63.64425408772713,63.4918822656261,63.62901399932167,3470700
2015-04-08,SPY,175.51527404785156,175.96254245300713,174.75576506320004,175.1524012529738,89351900
2015-04-08,TSLA,13.844667434692383,14.0600004196167,13.724666595458984,13.880000114440918,94546500
2015-04-09,BND,63.44615936279297,63.59853115064153,63.385210647653544,63.59853115064153,1025400
2015-04-09,SPY,176.29165649414062,176.52794873952502,174.84858691532614,175.34648751260312,85548900
2015-04-09,TSLA,14.005999565124512,14.024666786193848,13.7413330078125,13.895333290100098,57003000
2015-04-10,BND,63.41574478149414,63.522402227329735,63.38527039519899,63.499547890707085,4290100
2015-04-10,SPY,177.25367736816406,177.2958751642363,176.34227193319273,176.5448007512044,72722900
2015-04-10,TSLA,14.0600004196167,14.109999656677246,13.933333396911621,13.989999771118164,61015500
2015-04-13,BND,63.43095016479492,63.49951313713804,63.38523570417449,63.461424534411314,6046400
2015-04-13,SPY,176.45196533203125,177.75158530017384,176.40133312908318,177.11020972427423,74436600
2015-04-13,TSLA,13.985333442687988,14.199999809265137,13.936667442321777,14.029333114624023,56373000
2015-04-14,BND,63.54520797729492,63.68233387964163,63.53758793414569,63.63662524552606,1398100
2015-04-14,SPY,176.78956604003906,176.9752260682816,175.6165392490312,176.24946765159575,75099900
2015-04-14,TSLA,13.830666542053223,13.965999603271484,13.699999809265137,13.904666900634766,45390000
2015-04-15,BND,63.60620880126953,63.67477762726739,63.583354463401974,63.65192328939983,1022400
2015-04-15,SPY,177.58282470703125,178.09760698726518,177.17775413672038,177.26214974080906,99529300
2015-04-15,TSLA,13.85533332824707,13.97266674041748,13.773332595825195,13.830666542053223,29286000
2015-04-16,BND,63.59095001220703,63.65951299939272,63.522381212628396,63.621424388420536,1289900
2015-04-16,SPY,177.5321807861328,178.04696303241397,177.04271464401626,177.2452563542936,68934900
2015-04-16,TSLA,13.779999732971191,13.944666862487793,13.752667427062988,13.846667289733887,24886500
2015-04-17,BND,63.69762420654297,63.73571863994565,63.537638048561746,63.57572666956995,1693900
2015-04-17,SPY,175.48992919921875,176.5701258736616,174.69665694958974,176.3253992470757,191113200
2015-04-17,TSLA,13.78600025177002,13.791999816894531,13.566666603088379,13.666000366210938,37048500
2015-04-20,BND,63.62905502319336,63.68238374221393,63.55287196922033,63.65191517054027,2463600
2015-04-20,SPY,177.09336853027344,177.43092518721735,176.34229402315628,176.42667674891175,92189500
2015-04-20,TSLA,13.684666633605957,13.856666564941406,13.59000015258789,13.785332679748535,38389500
2015-04-21,BND,63.5528678894043,63.62905093848671,63.50715922243366,63.598582368769,1788000
2015-04-21,SPY,176.88235473632812,177.94566956855152,176.57854865898454,177.78532568370932,72559800
2015-04-21,TSLA,13.96066665649414,14.050000190734863,13.620667457580566,13.720000267028809,51487500
2015-04-22,BND,63.31669998168945,63.53763489719916,63.316699981689446,63.53001484841767,1501300
2015-04-22,SPY,177.7515869140625,177.93724691119715,176.29162303868932,177.22835743261075,78264600
2015-04-22,TSLA,14.629332542419434,14.791999816894531,14.112667083740234,14.166666984558105,117945000
2015-04-23,BND,63.438621520996094,63.514810419836955,63.33958408985867,63.3776785392791,5518000
2015-04-23,SPY,178.1988525390625,178.85709692740315,177.22835477279486,177.34650087129296,102585900
2015-04-23,TSLA,14.573332786560059,14.76533317565918,14.476667404174805,14.5513334274292,66168000
2015-04-24,BND,63.53763961791992,63.598588387911846,63.48431089727565,63.522399519224635,1597900
2015-04-24,SPY,178.61241149902344,178.88246716415148,178.15670866032343,178.62085878666048,61327400
2015-04-24,TSLA,14.562000274658203,14.720000267028809,14.534000396728516,14.699999809265137,36417000
2015-04-27,BND,63.491905212402344,63.56809405718381,63.4461965554477,63.56809405718381,1591400
2015-04-27,SPY,177.86976623535156,179.31283580983435,177.6756589167558,179.18625527767327,79358100
2015-04-27,TSLA,15.436667442321777,15.916666984558105,14.800000190734863,14.837332725524902,175089000
2015-04-28,BND,63.29384994506836,63.45383610597677,63.27860984647066,63.43859600737907,1217700
2015-04-28,SPY,178.43516540527344,178.48579761378636,176.65452643645938,177.8444348443551,86863500
2015-04-28,TSLA,15.36533260345459,15.699999809265137,15.20199966430664,15.649999618530273,91281000
2015-04-29,BND,63.09572982788086,63.17191283596579,63.01954681979593,63.10334987240664,1905200
2015-04-29,SPY,177.70098876953125,178.3085882038387,176.88240031898712,177.53219755654192,125684900
2015-04-29,TSLA,15.49666690826416,15.664667129516602,15.175333023071289,15.33666706085205,59041500
2015-04-30,BND,63.16433334350586,63.16433334350586,62.90530399868473,62.99672714610292,4229900
2015-04-30,SPY,175.92030334472656,177.51528202284143,175.21141391681908,177.11864595522403,161304900
2015-04-30,TSLA,15.069999694824219,15.526000022888184,15.011333465576172,15.359333038330078,58678500
2015-05-01,BND,62.972694396972656,63.071922000753695,62.91162856838835,63.018490856631914,7173200
2015-05-01,SPY,177.82752990722656,177.8697277011256,176.61230555390358,176.71356995769423,103399700
2015-05-01,TSLA,15.0686674118042,15.451333045959473,14.694000244140625,15.329333305358887,79225500
2015-05-04,BND,62.88111877441406,63.04904695298626,62.86585522343481,63.02614871473734,1190000
2015-05-04,SPY,178.33389282226562,178.92462335613413,178.1482328149127,178.25793163601406,70927200
2015-05-04,TSLA,15.36733341217041,15.648667335510254,15.140666961669922,15.211999893188477,66519000
2015-05-05,BND,62.78192138671875,62.91168201503013,62.69795725697307,62.91168201503013,4175700
2015-05-05,SPY,176.29165649414062,178.45206297288033,176.14819426494023,178.0891773179933,113326200
2015-05-05,TSLA,15.529999732971191,15.966667175292969,15.275333404541016,15.850666999816895,86953500
2015-05-06,BND,62.60634231567383,62.74373759955565,62.55291113991763,62.74373759955565,3938900
2015-05-06,SPY,175.56590270996094,177.16088184701815,174.48570588047045,176.84864127384162,135060200
2015-05-06,TSLA,15.362000465393066,15.631333351135254,15.213333129882812,15.606666564941406,79063500
2015-05-07,BND,62.736106872558594,62.78190335797315,62.65214276692443,62.66740632087554,3602900
2015-05-07,SPY,176.2662811279297,176.6966805477947,175.127018087189,175.46457464512164,88244900
2015-05-07,TSLA,15.786666870117188,15.831999778747559,14.683333396911621,14.733332633972168,141838500
2015-05-08,BND,62.904022216796875,63.01088454327961,62.85821991718997,62.95745338003824,1735900
2015-05-08,SPY,178.5870819091797,178.78962364273661,177.87820515717328,177.96260076539582,155877300
2015-05-08,TSLA,15.77400016784668,15.894000053405762,15.579999923706055,15.732666969299316,70023000
2015-05-11,BND,62.575843811035156,62.835365119463695,62.53004147976349,62.78193391928347,929200
2015-05-11,SPY,177.73471069335938,178.81490732251697,177.6587623859091,178.54486460370734,75708100
2015-05-11,TSLA,15.965999603271484,16.191999435424805,15.687333106994629,15.752667427062988,85084500
2015-05-12,BND,62.49951171875,62.61400881741847,62.40028400580497,62.47661346372917,2139600
2015-05-12,SPY,177.20306396484375,177.75160961806452,176.05535332548808,176.89082341930757,119727600
2015-05-12,TSLA,16.31599998474121,16.42333221435547,15.879332542419434,16.007333755493164,95451000
2015-05-13,BND,62.46891784667969,62.71318119151688,62.43839075213371,62.6750135879964,2372000
2015-05-13,SPY,177.23684692382812,178.24952986401482,177.00055466701662,177.61660141677785,94667900
2015-05-13,TSLA,16.211999893188477,16.553333282470703,16.149999618530273,16.507333755493164,81603000
2015-05-14,BND,62.5910530090332,62.63684947696435,62.51472362129496,62.552885403384586,1485300
2015-05-14,SPY,179.08494567871094,179.17777567120038,177.98786746118788,178.26635743865623,95934000
2015-05-14,TSLA,16.273332595825195,16.326000213623047,16.083332061767578,16.321332931518555,43438500
2015-05-15,BND,62.842960357666016,62.87349328482316,62.697930409559675,62.713199784918444,1402700
2015-05-15,SPY,179.27902221679688,179.42248439509152,178.7895562030497,179.27902221679688,76510100
2015-05-15,TSLA,16.589332580566406,16.626667022705078,16.166667938232422,16.261999130249023,67914000
2015-05-18,BND,62.61399841308594,62.78956137834688,62.60636372149285,62.78956137834688,3747700
2015-05-18,SPY,179.83609008789062,180.08925118698224,179.0428176388347,179.11033155758022,74549700
2015-05-18,TSLA,16.583332061767578,16.65999984741211,16.399999618530273,16.46666717529297,50298000
2015-05-19,BND,62.47658157348633,62.568180370378734,62.40788684348806,62.438419775785526,4856500
2015-05-19,SPY,179.77699279785156,180.23270848506692,179.49006832928606,179.9542184266491,72114600
2015-05-19,TSLA,16.47599983215332,16.733333587646484,16.40999984741211,16.562000274658203,55113000
2015-05-20,BND,62.47658157348633,62.56054568141402,62.4231503978561,62.49947981681908,4097400
2015-05-20,SPY,179.65037536621094,180.40988418630758,179.32968756898995,179.87822028606428,76857500
2015-05-20,TSLA,16.290000915527344,16.516000747680664,16.091333389282227,16.475332260131836,56334000
2015-05-21,BND,62.675025939941406,62.71319355098393,62.552894243453196,62.59106185449571,2314100
2015-05-21,SPY,180.173583984375,180.38456007803353,179.3381140177821,179.506905194276,64764600
2015-05-21,TSLA,16.374666213989258,16.441333770751953,16.157333374023438,16.20199966430664,29559000
2015-05-22,BND,62.63688659667969,62.65978484421516,62.52239535900231,62.63688659667969,816600
2015-05-22,SPY,179.7432098388672,180.20734697549716,179.6756959389851,179.78539475895374,57433500
2015-05-22,TSLA,16.51533317565918,16.573333740234375,16.333999633789062,16.358667373657227,33346500
2015-05-26,BND,62.789554595947266,62.82771640266383,62.61399164965028,62.636889898392766,1178300
2015-05-26,SPY,177.81065368652344,179.67568806780469,177.3887014884648,179.245288584531,124308600
2015-05-26,TSLA,16.497333526611328,16.799999237060547,16.433332443237305,16.511999130249023,52480500
